Transaction_ID,Date,Customer_ID,Age,Gender,Category,Price_USD,Quantity,Total_Spend_USD,Discount_Pct,Payment_Method,Rating,Is_Repeat_Customer
TXN-10442,2025-01-19 20:00:00,CUST-5705,38,Male,Home & Kitchen,97.97,2,195.94,10,UPI/NetBanking,2.7,1
TXN-10443,2025-01-19 21:00:00,CUST-3947,32,Female,Sports,15.13,1,15.13,5,PayPal,4.5,1
TXN-10444,2025-01-19 22:00:00,CUST-1745,53,Female,Electronics,101.99,3,305.97,0,Credit Card,5.0,1
TXN-10445,2025-01-19 23:00:00,CUST-1100,39,Male,Home & Kitchen,96.35,1,96.35,15,Credit Card,4.9,1
TXN-10446,2025-01-20 00:00:00,CUST-1582,48,Male,Fashion,185.35,3,556.05,5,Debit Card,3.8,0
TXN-10447,2025-01-20 01:00:00,CUST-9537,64,Female,Home & Kitchen,16.61,5,83.05,10,PayPal,3.1,0
TXN-10448,2025-01-20 02:00:00,CUST-1510,42,Female,Beauty,86.93,4,347.72,0,Credit Card,5.0,0
TXN-10449,2025-01-20 03:00:00,CUST-6152,35,Male,Fashion,38.06,4,152.24,15,Credit Card,4.5,0
TXN-10450,2025-01-20 04:00:00,CUST-4311,46,Female,Beauty,215.04,2,430.08,0,COD,4.8,1
TXN-10451,2025-01-20 05:00:00,CUST-6363,24,Female,Sports,110.98,2,221.96,0,Credit Card,4.4,0
TXN-10452,2025-01-20 06:00:00,CUST-1721,56,Female,Fashion,201.99,1,201.99,10,PayPal,3.9,1
TXN-10453,2025-01-20 07:00:00,CUST-6114,31,Male,Electronics,42.53,3,127.59,15,PayPal,4.4,1
TXN-10454,2025-01-20 08:00:00,CUST-9422,52,Male,Fashion,27.97,3,83.91,10,Credit Card,4.5,1
TXN-10455,2025-01-20 09:00:00,CUST-9856,26,Male,Sports,19.4,4,77.6,0,UPI/NetBanking,3.4,1
TXN-10456,2025-01-20 10:00:00,CUST-8304,37,Male,Electronics,135.74,5,678.7,0,COD,3.7,1
TXN-10457,2025-01-20 11:00:00,CUST-2522,62,Male,Fashion,113.05,4,452.2,5,COD,4.6,0
TXN-10458,2025-01-20 12:00:00,CUST-4004,60,Male,Beauty,48.38,4,193.52,0,UPI/NetBanking,3.9,1
TXN-10459,2025-01-20 13:00:00,CUST-3798,40,Female,Electronics,24.23,1,24.23,5,UPI/NetBanking,3.5,1
TXN-10460,2025-01-20 14:00:00,CUST-4992,48,Male,Fashion,157.93,5,789.65,5,COD,4.1,0
TXN-10461,2025-01-20 15:00:00,CUST-4869,60,Male,Sports,87.57,4,350.28,0,UPI/NetBanking,4.8,0
TXN-10462,2025-01-20 16:00:00,CUST-7648,24,Female,Home & Kitchen,160.69,3,482.07,5,PayPal,4.6,1
TXN-10463,2025-01-20 17:00:00,CUST-1003,60,Male,Fashion,57.01,5,285.05,5,Credit Card,3.8,1
TXN-10464,2025-01-20 18:00:00,CUST-8122,40,Non-Binary,Home & Kitchen,95.36,5,476.8,5,Credit Card,5.0,0
TXN-10465,2025-01-20 19:00:00,CUST-9992,18,Female,Beauty,52.83,3,158.49,20,Credit Card,3.7,0
TXN-10466,2025-01-20 20:00:00,CUST-7251,31,Female,Fashion,32.73,4,130.92,15,UPI/NetBanking,4.6,0
TXN-10467,2025-01-20 21:00:00,CUST-3056,22,Female,Electronics,198.76,4,795.04,25,Credit Card,4.7,1
TXN-10468,2025-01-20 22:00:00,CUST-7974,47,Female,Home & Kitchen,65.82,3,197.46,0,UPI/NetBanking,,1
TXN-10469,2025-01-20 23:00:00,CUST-4878,35,Male,Fashion,53.87,1,53.87,10,PayPal,2.9,1
TXN-10470,2025-01-21 00:00:00,CUST-2311,64,Female,Beauty,133.03,3,399.09,5,Credit Card,4.9,1
TXN-10471,2025-01-21 01:00:00,CUST-2279,52,Female,Fashion,19.61,3,58.83,10,Credit Card,4.6,1
TXN-10472,2025-01-21 02:00:00,CUST-6431,69,Male,Electronics,115.95,5,579.75,15,PayPal,4.9,0
TXN-10473,2025-01-21 03:00:00,CUST-1845,36,Female,Home & Kitchen,43.73,1,43.73,0,Credit Card,4.5,0
TXN-10474,2025-01-21 04:00:00,CUST-5603,34,Male,Electronics,31.31,5,156.55,15,PayPal,4.8,0
TXN-10475,2025-01-21 05:00:00,CUST-3962,20,Male,Electronics,28.32,2,56.64,15,PayPal,5.0,0
TXN-10476,2025-01-21 06:00:00,CUST-8211,28,Male,Home & Kitchen,50.98,3,152.94,15,Credit Card,3.7,1
TXN-10477,2025-01-21 07:00:00,CUST-9724,61,Female,Fashion,28.33,4,113.32,0,COD,4.6,1
TXN-10478,2025-01-21 08:00:00,CUST-9687,20,Male,Fashion,52.12,4,208.48,10,PayPal,4.0,0
TXN-10479,2025-01-21 09:00:00,CUST-7408,61,Female,Home & Kitchen,90.52,2,181.04,10,PayPal,5.0,0
TXN-10480,2025-01-21 10:00:00,CUST-1173,22,Male,Electronics,24.33,4,97.32,5,PayPal,5.0,0
TXN-10481,2025-01-21 11:00:00,CUST-4552,58,Male,Sports,22.68,5,113.4,0,PayPal,4.4,1
TXN-10482,2025-01-21 12:00:00,CUST-4027,62,Male,Electronics,106.82,1,106.82,10,COD,2.8,1
TXN-10483,2025-01-21 13:00:00,CUST-6298,67,Male,Beauty,56.02,3,168.06,25,Credit Card,4.9,0
TXN-10484,2025-01-21 14:00:00,CUST-2137,30,Female,Electronics,72.58,2,145.16,10,UPI/NetBanking,4.8,0
TXN-10485,2025-01-21 15:00:00,CUST-1571,54,Female,Beauty,16.61,4,66.44,0,UPI/NetBanking,4.7,1
TXN-10486,2025-01-21 16:00:00,CUST-5365,39,Female,Home & Kitchen,76.57,4,306.28,5,UPI/NetBanking,4.3,0
TXN-10487,2025-01-21 17:00:00,CUST-7298,70,Female,Electronics,80.14,3,240.42,5,Credit Card,4.0,1
TXN-10488,2025-01-21 18:00:00,CUST-2485,39,Male,Fashion,138.64,2,277.28,0,Credit Card,4.6,1
TXN-10489,2025-01-21 19:00:00,CUST-6886,58,Male,Electronics,18.09,1,18.09,15,UPI/NetBanking,5.0,0
TXN-10490,2025-01-21 20:00:00,CUST-9856,49,Female,Beauty,65.71,1,65.71,0,Credit Card,4.5,1
TXN-10491,2025-01-21 21:00:00,CUST-9570,61,Female,Fashion,129.85,2,259.7,20,Credit Card,4.3,1
TXN-10492,2025-01-21 22:00:00,CUST-8720,57,Male,Home & Kitchen,26.89,2,53.78,10,COD,5.0,1
TXN-10493,2025-01-21 23:00:00,CUST-2047,24,Male,Home & Kitchen,96.27,1,96.27,15,UPI/NetBanking,4.8,1
TXN-10494,2025-01-22 00:00:00,CUST-7586,61,Female,Electronics,168.89,2,337.78,15,UPI/NetBanking,4.5,1
TXN-10495,2025-01-22 01:00:00,CUST-7060,46,Male,Home & Kitchen,27.17,5,135.85,5,Credit Card,4.5,0
TXN-10496,2025-01-22 02:00:00,CUST-1118,23,Female,Home & Kitchen,43.36,4,173.44,10,Credit Card,3.5,1
TXN-10497,2025-01-22 03:00:00,CUST-1616,63,Female,Sports,98.87,3,296.61,5,Credit Card,4.1,0
TXN-10498,2025-01-22 04:00:00,CUST-9686,57,Male,Beauty,80.95,2,161.9,5,UPI/NetBanking,4.5,0
TXN-10499,2025-01-22 05:00:00,CUST-8772,28,Female,Electronics,103.0,3,309.0,0,Credit Card,4.3,1
TXN-10500,2025-01-22 06:00:00,CUST-8424,65,Male,Fashion,29.62,1,29.62,5,Credit Card,4.0,0
TXN-10501,2025-01-22 07:00:00,CUST-4256,38,Male,Electronics,36.97,2,73.94,15,Debit Card,3.3,0
TXN-10502,2025-01-22 08:00:00,CUST-8716,21,Female,Electronics,238.51,4,954.04,0,UPI/NetBanking,4.4,0
TXN-10503,2025-01-22 09:00:00,CUST-6503,62,Female,Electronics,25.01,4,100.04,5,Credit Card,4.8,1
TXN-10504,2025-01-22 10:00:00,CUST-3568,58,Female,Sports,88.36,5,441.8,20,Credit Card,1.9,1
TXN-10505,2025-01-22 11:00:00,CUST-8581,64,Male,Beauty,39.21,4,156.84,10,Debit Card,4.4,0
TXN-10506,2025-01-22 12:00:00,CUST-1083,20,Male,Fashion,139.41,1,139.41,5,UPI/NetBanking,4.1,1
TXN-10507,2025-01-22 13:00:00,CUST-2361,18,Female,Fashion,35.9,3,107.7,0,UPI/NetBanking,3.9,1
TXN-10508,2025-01-22 14:00:00,CUST-5994,47,Female,Home & Kitchen,17.1,4,68.4,5,Credit Card,4.8,1
TXN-10509,2025-01-22 15:00:00,CUST-1022,22,Male,Home & Kitchen,79.34,3,238.02,5,Credit Card,5.0,1
TXN-10510,2025-01-22 16:00:00,CUST-4393,23,Female,Fashion,243.81,5,1219.05,20,PayPal,4.7,1
TXN-10511,2025-01-22 17:00:00,CUST-6989,59,Female,Electronics,120.03,2,240.06,0,Credit Card,4.6,1
TXN-10512,2025-01-22 18:00:00,CUST-4437,66,Male,Fashion,41.44,4,165.76,0,Credit Card,3.3,0
TXN-10513,2025-01-22 19:00:00,CUST-9714,52,Female,Fashion,54.02,1,54.02,0,Debit Card,4.3,0
TXN-10514,2025-01-22 20:00:00,CUST-3929,22,Male,Electronics,116.51,4,466.04,0,Credit Card,4.9,1
TXN-10515,2025-01-22 21:00:00,CUST-3163,44,Male,Home & Kitchen,44.29,1,44.29,0,Debit Card,4.3,1
TXN-10516,2025-01-22 22:00:00,CUST-6503,39,Female,Beauty,71.59,5,357.95,15,UPI/NetBanking,5.0,0
TXN-10517,2025-01-22 23:00:00,CUST-5259,41,Non-Binary,Beauty,19.12,3,57.36,0,COD,5.0,0
TXN-10518,2025-01-23 00:00:00,CUST-9770,29,Female,Home & Kitchen,108.3,2,216.6,0,Credit Card,3.5,0
TXN-10519,2025-01-23 01:00:00,CUST-4361,20,Female,Sports,28.61,4,114.44,10,Credit Card,3.9,1
TXN-10520,2025-01-23 02:00:00,CUST-7628,67,Male,Fashion,47.81,1,47.81,25,UPI/NetBanking,3.8,1
TXN-10521,2025-01-23 03:00:00,CUST-3409,64,Female,Fashion,114.32,4,457.28,20,Credit Card,3.7,0
TXN-10522,2025-01-23 04:00:00,CUST-7580,32,Male,Electronics,19.81,2,39.62,10,Credit Card,4.2,1
TXN-10523,2025-01-23 05:00:00,CUST-8298,23,Non-Binary,Fashion,72.31,5,361.55,10,COD,4.3,0
TXN-10524,2025-01-23 06:00:00,CUST-3423,45,Male,Fashion,43.47,3,130.41,5,UPI/NetBanking,4.5,1
TXN-10525,2025-01-23 07:00:00,CUST-7809,36,Male,Home & Kitchen,208.81,4,835.24,0,UPI/NetBanking,5.0,0
TXN-10526,2025-01-23 08:00:00,CUST-8776,51,Non-Binary,Electronics,288.81,4,1155.24,0,UPI/NetBanking,3.4,1
TXN-10527,2025-01-23 09:00:00,CUST-3243,42,Male,Fashion,162.09,3,486.27,15,Credit Card,4.7,1
TXN-10528,2025-01-23 10:00:00,CUST-1439,27,Male,Sports,167.76,4,671.04,0,PayPal,4.9,1
TXN-10529,2025-01-23 11:00:00,CUST-1466,35,Female,Sports,92.65,3,277.95,10,UPI/NetBanking,5.0,1
TXN-10530,2025-01-23 12:00:00,CUST-8799,70,Male,Fashion,87.78,3,263.34,0,Credit Card,4.5,0
TXN-10531,2025-01-23 13:00:00,CUST-5467,58,Female,Fashion,44.09,5,220.45,10,Credit Card,3.9,1
TXN-10532,2025-01-23 14:00:00,CUST-2548,28,Female,Beauty,164.04,3,492.12,0,PayPal,3.6,0
TXN-10533,2025-01-23 15:00:00,CUST-3243,41,Female,Fashion,230.66,2,461.32,0,Credit Card,4.1,0
TXN-10534,2025-01-23 16:00:00,CUST-9612,63,Female,Beauty,25.29,4,101.16,20,Credit Card,4.8,1
TXN-10535,2025-01-23 17:00:00,CUST-3277,56,Female,Sports,31.06,3,93.18,0,Debit Card,4.3,1
TXN-10536,2025-01-23 18:00:00,CUST-3332,37,Male,Electronics,21.96,1,21.96,0,PayPal,4.5,1
TXN-10537,2025-01-23 19:00:00,CUST-9412,48,Male,Electronics,20.83,1,20.83,15,PayPal,4.3,0
TXN-10538,2025-01-23 20:00:00,CUST-4277,40,Male,Electronics,131.55,3,394.65,20,Credit Card,3.1,0
TXN-10539,2025-01-23 21:00:00,CUST-2119,55,Female,Fashion,121.94,3,365.82,0,PayPal,,1
TXN-10540,2025-01-23 22:00:00,CUST-4506,63,Male,Home & Kitchen,32.4,1,32.4,0,UPI/NetBanking,4.2,0
TXN-10541,2025-01-23 23:00:00,CUST-4728,66,Non-Binary,Electronics,24.94,2,49.88,5,UPI/NetBanking,4.1,1
TXN-10542,2025-01-24 00:00:00,CUST-7304,56,Female,Home & Kitchen,171.35,2,342.7,10,Credit Card,3.9,0
TXN-10543,2025-01-24 01:00:00,CUST-2140,69,Male,Home & Kitchen,31.8,4,127.2,10,UPI/NetBanking,4.0,0
TXN-10544,2025-01-24 02:00:00,CUST-2666,28,Male,Sports,50.14,5,250.7,15,UPI/NetBanking,3.9,1
TXN-10545,2025-01-24 03:00:00,CUST-9177,63,Female,Home & Kitchen,135.01,4,540.04,5,PayPal,5.0,0
TXN-10546,2025-01-24 04:00:00,CUST-8448,34,Female,Electronics,257.61,1,257.61,0,Credit Card,4.1,1
TXN-10547,2025-01-24 05:00:00,CUST-3934,61,Male,Fashion,97.97,1,97.97,10,UPI/NetBanking,3.6,1
TXN-10548,2025-01-24 06:00:00,CUST-9270,39,Female,Fashion,16.52,1,16.52,25,Debit Card,4.3,1
TXN-10549,2025-01-24 07:00:00,CUST-7165,20,Male,Home & Kitchen,182.34,3,547.02,20,Credit Card,3.9,1
TXN-10550,2025-01-24 08:00:00,CUST-9037,61,Female,Fashion,85.22,2,170.44,10,UPI/NetBanking,4.8,1
TXN-10551,2025-01-24 09:00:00,CUST-6779,36,Male,Electronics,18.92,3,56.76,5,PayPal,,1
TXN-10552,2025-01-24 10:00:00,CUST-6591,45,Male,Fashion,51.78,2,103.56,0,UPI/NetBanking,4.4,0
TXN-10553,2025-01-24 11:00:00,CUST-6531,52,Male,Fashion,184.19,5,920.95,10,UPI/NetBanking,,1
TXN-10554,2025-01-24 12:00:00,CUST-1364,42,Female,Fashion,23.74,4,94.96,0,PayPal,4.1,1
TXN-10555,2025-01-24 13:00:00,CUST-6563,37,Male,Fashion,73.4,1,73.4,15,UPI/NetBanking,5.0,1
TXN-10556,2025-01-24 14:00:00,CUST-4700,23,Female,Home & Kitchen,91.17,3,273.51,0,Debit Card,4.9,0
TXN-10557,2025-01-24 15:00:00,CUST-2256,37,Female,Electronics,107.57,3,322.71,0,UPI/NetBanking,3.1,0
TXN-10558,2025-01-24 16:00:00,CUST-1304,51,Female,Home & Kitchen,35.35,4,141.4,0,UPI/NetBanking,4.5,1
TXN-10559,2025-01-24 17:00:00,CUST-8106,64,Female,Fashion,53.5,2,107.0,0,PayPal,4.6,1
TXN-10560,2025-01-24 18:00:00,CUST-2055,44,Male,Electronics,29.88,5,149.4,0,Credit Card,3.6,0
TXN-10561,2025-01-24 19:00:00,CUST-6087,53,Non-Binary,Fashion,215.67,2,431.34,0,Credit Card,4.5,0
TXN-10562,2025-01-24 20:00:00,CUST-1691,49,Female,Electronics,207.8,3,623.4,10,Debit Card,3.2,1
TXN-10563,2025-01-24 21:00:00,CUST-6954,23,Male,Beauty,172.24,2,344.48,0,PayPal,2.9,1
TXN-10564,2025-01-24 22:00:00,CUST-9605,23,Male,Electronics,154.69,3,464.07,15,PayPal,4.0,1
TXN-10565,2025-01-24 23:00:00,CUST-7928,24,Male,Sports,64.2,3,192.6,20,Credit Card,4.1,1
TXN-10566,2025-01-25 00:00:00,CUST-8780,35,Female,Sports,53.33,3,159.99,15,Credit Card,3.9,1
TXN-10567,2025-01-25 01:00:00,CUST-1895,68,Female,Electronics,56.28,3,168.84,20,PayPal,4.3,0
TXN-10568,2025-01-25 02:00:00,CUST-7438,34,Male,Sports,135.13,3,405.39,0,Debit Card,5.0,1
TXN-10569,2025-01-25 03:00:00,CUST-7656,35,Female,Beauty,254.84,4,1019.36,15,COD,2.8,0
TXN-10570,2025-01-25 04:00:00,CUST-3627,50,Male,Fashion,126.05,5,630.25,15,UPI/NetBanking,,0
TXN-10571,2025-01-25 05:00:00,CUST-4010,68,Female,Electronics,33.98,3,101.94,5,Credit Card,4.9,1
TXN-10572,2025-01-25 06:00:00,CUST-3131,61,Male,Sports,66.05,2,132.1,0,PayPal,4.3,1
TXN-10573,2025-01-25 07:00:00,CUST-3980,42,Female,Beauty,36.61,1,36.61,20,UPI/NetBanking,3.8,1
TXN-10574,2025-01-25 08:00:00,CUST-8576,62,Female,Electronics,96.8,5,484.0,0,Credit Card,4.5,1
TXN-10575,2025-01-25 09:00:00,CUST-8129,47,Female,Fashion,36.61,2,73.22,0,Debit Card,4.1,0
TXN-10576,2025-01-25 10:00:00,CUST-9096,45,Female,Home & Kitchen,468.96,3,1406.88,15,Credit Card,4.2,1
TXN-10577,2025-01-25 11:00:00,CUST-4858,33,Male,Home & Kitchen,67.09,1,67.09,5,Debit Card,4.0,0
TXN-10578,2025-01-25 12:00:00,CUST-4476,63,Male,Home & Kitchen,21.45,5,107.25,0,Credit Card,5.0,1
TXN-10579,2025-01-25 13:00:00,CUST-1745,,Female,Fashion,337.6,3,1012.8,0,Debit Card,2.9,0
TXN-10580,2025-01-25 14:00:00,CUST-3783,39,Female,Electronics,47.45,5,237.25,5,Credit Card,5.0,1
TXN-10581,2025-01-25 15:00:00,CUST-5603,45,Male,Beauty,95.68,3,287.04,10,UPI/NetBanking,4.1,1
TXN-10582,2025-01-25 16:00:00,CUST-9049,27,Female,Sports,101.05,4,404.2,0,Credit Card,4.7,1
TXN-10583,2025-01-25 17:00:00,CUST-8150,49,Male,Fashion,119.94,4,479.76,5,Credit Card,4.3,0
TXN-10584,2025-01-25 18:00:00,CUST-6727,36,Male,Electronics,75.42,3,226.26,10,PayPal,4.3,1
TXN-10585,2025-01-25 19:00:00,CUST-3958,22,Male,Fashion,23.42,3,70.26,0,PayPal,4.2,0
TXN-10586,2025-01-25 20:00:00,CUST-2737,27,Male,Fashion,119.55,4,478.2,5,COD,5.0,1
TXN-10587,2025-01-25 21:00:00,CUST-8423,64,Non-Binary,Sports,150.55,2,301.1,0,Credit Card,4.3,0
TXN-10588,2025-01-25 22:00:00,CUST-1909,53,Female,Fashion,58.26,2,116.52,0,PayPal,4.7,0
TXN-10589,2025-01-25 23:00:00,CUST-7592,66,Female,Electronics,45.14,4,180.56,15,COD,4.3,1
TXN-10590,2025-01-26 00:00:00,CUST-6882,41,Female,Fashion,199.15,4,796.6,0,UPI/NetBanking,3.6,0
TXN-10591,2025-01-26 01:00:00,CUST-7979,50,Male,Fashion,36.58,2,73.16,20,UPI/NetBanking,4.5,0
TXN-10592,2025-01-26 02:00:00,CUST-8671,69,Male,Electronics,26.62,3,79.86,15,UPI/NetBanking,4.5,0
TXN-10593,2025-01-26 03:00:00,CUST-2763,44,Male,Home & Kitchen,86.44,3,259.32,5,UPI/NetBanking,4.3,0
TXN-10594,2025-01-26 04:00:00,CUST-8583,29,Female,Electronics,60.75,3,182.25,5,PayPal,3.0,0
TXN-10595,2025-01-26 05:00:00,CUST-4066,23,Female,Home & Kitchen,189.48,1,189.48,5,Credit Card,4.6,0
TXN-10596,2025-01-26 06:00:00,CUST-8817,43,Female,Sports,93.29,4,373.16,5,Debit Card,3.5,1
TXN-10597,2025-01-26 07:00:00,CUST-5958,26,Male,Electronics,16.36,2,32.72,20,Credit Card,2.5,1
TXN-10598,2025-01-26 08:00:00,CUST-8139,68,Female,Electronics,139.82,2,279.64,5,Credit Card,4.8,1
TXN-10599,2025-01-26 09:00:00,CUST-8724,,Male,Electronics,44.69,4,178.76,0,Credit Card,5.0,1
TXN-10600,2025-01-26 10:00:00,CUST-7810,65,Female,Home & Kitchen,604.43,1,604.43,5,UPI/NetBanking,3.4,1
TXN-10601,2025-01-26 11:00:00,CUST-8993,21,Female,Fashion,47.26,1,47.26,0,UPI/NetBanking,3.5,0
TXN-10602,2025-01-26 12:00:00,CUST-6681,45,Male,Electronics,33.14,3,99.42,5,UPI/NetBanking,3.6,1
TXN-10603,2025-01-26 13:00:00,CUST-8675,36,Female,Fashion,60.84,3,182.52,15,PayPal,2.7,1
TXN-10604,2025-01-26 14:00:00,CUST-5627,23,Female,Electronics,33.91,5,169.55,5,PayPal,3.7,1
TXN-10605,2025-01-26 15:00:00,CUST-1297,34,Male,Electronics,164.6,5,823.0,0,Credit Card,4.2,1
TXN-10606,2025-01-26 16:00:00,CUST-2977,49,Male,Fashion,52.3,1,52.3,15,UPI/NetBanking,5.0,1
TXN-10607,2025-01-26 17:00:00,CUST-2706,46,Female,Sports,134.82,1,134.82,15,UPI/NetBanking,3.1,0
TXN-10608,2025-01-26 18:00:00,CUST-1687,28,Female,Beauty,220.61,2,441.22,15,PayPal,2.8,0
TXN-10609,2025-01-26 19:00:00,CUST-6959,26,Male,Electronics,312.03,1,312.03,0,Debit Card,4.2,1
TXN-10610,2025-01-26 20:00:00,CUST-2396,63,Female,Fashion,107.96,2,215.92,15,UPI/NetBanking,4.7,1
TXN-10611,2025-01-26 21:00:00,CUST-8516,51,Female,Fashion,17.57,2,35.14,15,PayPal,4.8,0
TXN-10612,2025-01-26 22:00:00,CUST-6542,67,Male,Electronics,136.02,2,272.04,20,Credit Card,4.0,1
TXN-10613,2025-01-26 23:00:00,CUST-5845,61,Female,Beauty,123.67,3,371.01,20,Credit Card,3.2,1
TXN-10614,2025-01-27 00:00:00,CUST-3406,46,Female,Beauty,98.23,5,491.15,10,PayPal,4.3,0
TXN-10615,2025-01-27 01:00:00,CUST-5940,52,Male,Home & Kitchen,129.52,2,259.04,10,UPI/NetBanking,3.5,1
TXN-10616,2025-01-27 02:00:00,CUST-6115,66,Female,Electronics,202.87,5,1014.35,10,Credit Card,3.9,0
TXN-10617,2025-01-27 03:00:00,CUST-1982,34,Female,Fashion,19.16,1,19.16,5,UPI/NetBanking,,0
TXN-10618,2025-01-27 04:00:00,CUST-4868,55,Female,Beauty,98.99,5,494.95,15,Credit Card,2.2,1
TXN-10619,2025-01-27 05:00:00,CUST-3293,51,Female,Electronics,76.76,2,153.52,15,UPI/NetBanking,3.9,0
TXN-10620,2025-01-27 06:00:00,CUST-2018,26,Male,Fashion,54.18,5,270.9,5,UPI/NetBanking,2.9,1
TXN-10621,2025-01-27 07:00:00,CUST-9172,46,Female,Sports,126.84,4,507.36,15,Credit Card,4.1,1
TXN-10622,2025-01-27 08:00:00,CUST-9669,31,Male,Electronics,29.5,5,147.5,5,COD,3.8,1
TXN-10623,2025-01-27 09:00:00,CUST-2980,36,Male,Electronics,54.47,3,163.41,5,UPI/NetBanking,4.8,0
TXN-10624,2025-01-27 10:00:00,CUST-5999,31,Male,Home & Kitchen,15.18,5,75.9,5,Debit Card,4.9,1
TXN-10625,2025-01-27 11:00:00,CUST-8411,68,Male,Beauty,167.48,2,334.96,15,UPI/NetBanking,3.5,1
TXN-10626,2025-01-27 12:00:00,CUST-6328,57,Female,Fashion,37.53,4,150.12,5,Credit Card,4.4,1
TXN-10627,2025-01-27 13:00:00,CUST-5544,28,Female,Home & Kitchen,150.19,3,450.57,10,Credit Card,4.5,1
TXN-10628,2025-01-27 14:00:00,CUST-1866,51,Male,Fashion,208.1,1,208.1,10,UPI/NetBanking,5.0,0
TXN-10629,2025-01-27 15:00:00,CUST-4371,63,Female,Home & Kitchen,22.52,5,112.6,10,UPI/NetBanking,4.3,1
TXN-10630,2025-01-27 16:00:00,CUST-7798,51,Male,Electronics,25.35,1,25.35,10,Credit Card,4.1,1
TXN-10631,2025-01-27 17:00:00,CUST-3526,44,Female,Electronics,291.03,2,582.06,0,Credit Card,3.9,0
TXN-10632,2025-01-27 18:00:00,CUST-7152,25,Male,Electronics,92.25,2,184.5,5,PayPal,4.9,0
TXN-10633,2025-01-27 19:00:00,CUST-1993,53,Male,Fashion,59.49,2,118.98,20,Credit Card,3.9,1
TXN-10634,2025-01-27 20:00:00,CUST-3057,44,Male,Beauty,73.99,2,147.98,5,COD,4.0,1
TXN-10635,2025-01-27 21:00:00,CUST-7942,53,Male,Electronics,68.11,5,340.55,0,COD,,1
TXN-10636,2025-01-27 22:00:00,CUST-8900,34,Female,Fashion,51.8,2,103.6,10,UPI/NetBanking,4.1,0
TXN-10637,2025-01-27 23:00:00,CUST-7476,26,Female,Sports,194.01,2,388.02,10,COD,3.3,1
TXN-10638,2025-01-28 00:00:00,CUST-6613,66,Female,Electronics,107.27,3,321.81,5,UPI/NetBanking,5.0,1
TXN-10639,2025-01-28 01:00:00,CUST-1033,18,Female,Home & Kitchen,60.31,4,241.24,15,UPI/NetBanking,4.3,1
TXN-10640,2025-01-28 02:00:00,CUST-2270,70,Female,Home & Kitchen,52.01,4,208.04,15,UPI/NetBanking,4.3,0
TXN-10641,2025-01-28 03:00:00,CUST-8580,30,Male,Electronics,16.7,3,50.1,10,PayPal,3.1,1
TXN-10642,2025-01-28 04:00:00,CUST-5967,32,Male,Fashion,53.33,3,159.99,5,PayPal,5.0,1
TXN-10643,2025-01-28 05:00:00,CUST-2817,54,Female,Electronics,33.31,5,166.55,10,UPI/NetBanking,4.3,1
TXN-10644,2025-01-28 06:00:00,CUST-2065,54,Female,Beauty,125.95,3,377.85,0,PayPal,3.9,0
TXN-10645,2025-01-28 07:00:00,CUST-8437,,Male,Home & Kitchen,104.24,3,312.72,5,COD,3.4,1
TXN-10646,2025-01-28 08:00:00,CUST-8644,51,Female,Beauty,36.62,3,109.86,20,UPI/NetBanking,3.7,1
TXN-10647,2025-01-28 09:00:00,CUST-1415,32,Non-Binary,Fashion,21.58,2,43.16,0,Credit Card,4.6,1
TXN-10648,2025-01-28 10:00:00,CUST-1456,69,Male,Beauty,247.42,3,742.26,0,UPI/NetBanking,4.8,1
TXN-10649,2025-01-28 11:00:00,CUST-4878,67,Female,Fashion,23.55,4,94.2,10,Credit Card,3.1,0
TXN-10650,2025-01-28 12:00:00,CUST-6132,62,Male,Electronics,228.75,4,915.0,0,UPI/NetBanking,4.4,0
TXN-10651,2025-01-28 13:00:00,CUST-7249,57,Female,Electronics,92.79,5,463.95,0,UPI/NetBanking,4.3,1
TXN-10652,2025-01-28 14:00:00,CUST-2659,61,Female,Fashion,48.81,2,97.62,0,Credit Card,3.1,1
TXN-10653,2025-01-28 15:00:00,CUST-3064,34,Male,Fashion,97.44,2,194.88,0,PayPal,3.5,0
TXN-10654,2025-01-28 16:00:00,CUST-8140,59,Female,Fashion,199.0,2,398.0,0,Credit Card,4.1,1
TXN-10655,2025-01-28 17:00:00,CUST-3369,50,Female,Home & Kitchen,19.77,3,59.31,0,Credit Card,4.3,1
TXN-10656,2025-01-28 18:00:00,CUST-6595,48,Female,Sports,92.83,3,278.49,20,UPI/NetBanking,4.0,0
TXN-10657,2025-01-28 19:00:00,CUST-1691,18,Female,Home & Kitchen,68.41,2,136.82,0,PayPal,4.8,0
TXN-10658,2025-01-28 20:00:00,CUST-7158,29,Female,Electronics,15.85,3,47.55,0,Credit Card,4.5,1
TXN-10659,2025-01-28 21:00:00,CUST-1719,30,Male,Electronics,199.12,2,398.24,5,UPI/NetBanking,5.0,0
TXN-10660,2025-01-28 22:00:00,CUST-5289,19,Female,Electronics,105.43,1,105.43,5,Credit Card,3.7,0
TXN-10661,2025-01-28 23:00:00,CUST-9633,57,Female,Beauty,20.75,2,41.5,20,Credit Card,4.7,1
TXN-10662,2025-01-29 00:00:00,CUST-7131,45,Non-Binary,Electronics,19.02,5,95.1,10,Debit Card,4.5,1
TXN-10663,2025-01-29 01:00:00,CUST-5588,50,Non-Binary,Beauty,34.95,1,34.95,15,PayPal,4.6,0
